file,story_code,story_name,event_id,dialogue_id,content,figure_art
level_act18d0_07_end.json,WD-7,故郷,act18d0,131,  「故郷」の定義は人それぞれで異なる。だが、今作られようとしているカズデルは、この言葉の本来の意味に最も近いかもしれない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,132,  「ティカズ」たちには、己に属する家があるべきだ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,137,  ……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,145,  なぜここに来たのだ？,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,157,  楽な相手ではなかった。もし彼らがMon3trに臆することがなければ、正直危うかっただろう。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,158,  急ごう。レッドホーンを去ってからこれまで、すでに小規模の戦闘が七回も起きている。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,159,  今でさえサルカズの傭兵小隊を丸ごと相手にしているんだ。次は首長の衛兵や、パーディシャーの精鋭部隊かもしれない。いずれにせよ、我々を追う勢力は大きくなっていくはずだ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,163,  否定はしない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,168,  わかった、急ごう。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,214,  申し訳ない。非売品だ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,223,  もし本当に彼女が手に入れたいと思ったなら、これからはおちおち寝てもいられなくなるな。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,233,  イシン、よろしく頼む。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,237,  できるだけ早く準備してくれ。敵はまだ追ってきている。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,241,  ……わかった。いつでも遠慮なく聞いてくれ、今でもいい。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,247,  ……あなたは何を思い出したいのだ、年老いたサヴラよ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,252,  都市を破壊したあの災いで、君は人生の方向を見失ったのだな。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,256,  ……沁礁の地を統治していたパーディシャーに関する歴史的文献は少ない。少なくとも成文化された歴史と童謡の中には、サヴラの占い師の姿は一つもない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,257,  もし君が、自分が誰であるかを知りたいのであれば、少し時間がかかるかもしれない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,262,  いいだろう。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,282,  これほどの財産を所持しているのに、これまで誰にも狙われなかったのか？,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,287,  他に何を知りたい？,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,300,  ここは、闇市ができる前は普通のバザールだった。年中ひっきりなしに天災が猛威をふるうこの地域にとっては、よくあることだ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,301,  ……夜の帳が降り、灯火は地下へと移された。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,305,  言いたいことがあるならば言えばいい。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,309,  ……昔、ここにはある都市があった。イバトの広大な土地で唯一の移動都市だ。この砂漠に、都市がつつがなく作り上げられ、誕生したことはまさに奇跡だった。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,310,  当時の沁礁パーディシャーは、政に熱心で自領をよく治めた。イバト地区はかつてないほどのまとまりをみせ――その団結の象徴こそが、空一面に砂が舞い上げるかの移動都市だったのだ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,311,  人々はパーディシャーを中心に強固な繋がりを築き上げた。これは遠い過去のことではない。いまだにかつての故郷の栄光に耽溺し、抜け出せずにいる者が数多く存在するくらいにはな。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,312,  だが良い時代は長く続かず、天災が都市を襲った。パーディシャーは民を避難させた後、天災雲に向かって激しく罵声を浴びせたそうだ。大嵐に呑まれ、都市と命運を共にするまでな。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,316,  記録にそう書かれている。だが事実はこれ以上に悲惨なものだったかもしれない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,317,  沁礁の偉業は瞬時に崩壊し、無数の者が一夜にして難民となった。彼らが造り上げるはずであった故郷の残骸と共に……砂嵐の中に置き去りにされたのだ。……イシンはその内の一人だ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,321,  あと少しで叶うはずだった。だが首長と新たなパーディシャーは、都市の再建に大枚をはたく気がない。つまり、あの都市の末裔に故郷を現実のものとする術は、もはや残されていないといっていい。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,322,  遺された者たる彼らは怒りと悲しみによって、より強く繋がった。同時に……「沁礁の地」に敬意を払ういかなる者に対しても、等しく敬意を払うようになった。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,327,  順調に事が運べば、今月中にサルゴンの国境を越えられるだろう。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,331,  そうだ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,336,  君たちには一連の連鎖反応が招く恐ろしい結果を予想できない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,340,  もし、どうしても君が回答を求めるのであれば、「そうだ」と答えよう。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,344,  私にそうしてほしいのか？,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,352,  ……君も知っているだろう。この件には、イバトの首長までもが巻き込まれている。サルゴンからクルビアまで、至る所にこの陰謀の共犯者がいるのだ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,357,  だがそれがなくなれば、君には何も残らない――,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,363,  君は……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,369,  ……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,373,  エリオット。確かに私は君の年齢から判断し、君の持つ可能性を軽視しすぎていたかもしれない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,379,  ……君はソーン教授のこの研究の根源たるものを理解していない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,383,  ――もう一度言おう。特定の方法で使用すれば、それはサルゴンの半分を容易く砂漠に沈めることができる。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,390,  ……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,398,  ……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,399,  ……部屋へ戻ろう。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,404,  強がりはよせ、エリオット。今の君ではまともな思考ができない。,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,405,  頭を冷やしてから考えろ、自分が一体どうするべきなのかを。,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,426,  イシン。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,456,  今日はこの辺にしておこう、イシン。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,474,  この地で財を持ち地位がある、それなのにどうしてイバトの他の地域を放浪しているんだ？,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,478,  ふむ。サヴラの平均寿命を鑑みれば、君は相当な長生きになるが、それはアーツの作用か？,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,482,  ただの生理的な疾病ではないな。おそらく君の脳と体は、何らかの術の影響を受けている。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,487,  サルゴンの王都のことを言っているのか？,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,488,  産業基盤が徐々に発展してきた今日でも、サルゴンは依然として移動都市への遷都を選ぶ様子はない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,492,  たとえ天災でもサルゴンの中枢を揺り動かすことはできない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,496,  各地のパーディシャーと、王の寵愛を受ける少数の首長だけが、砂嵐の最深部にあるその都市を目にすることができる。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,497,  君は言っていたな、答えが欲しいと。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,502,  ――！,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,507,  待て、そんな――,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,508,  待ってくれ……,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,509,  君がそれを知っているはずがない……悪夢のケシクの遠征はもう千年以上も前の話だ……それが沁礁の町と何の関係がある？,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,513,  ……,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,514,  ……君は、悪夢の王の末裔に仕えたことがあるというのか？,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,515,  サルゴンの皇帝は、悪夢の血を引くクランタをパーディシャーに任命した？,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,520,  彼は君と共に番人の壁に向かい、彼が継承する血統の誇り高い偉業を君に告げた……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,526,  ……悪夢。パーディシャーに任命された悪夢……イバト地区は、かつて彼の政治的偉業の中心であった。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,527,  彼は黄金色の夢に溺れる生活を送る首長たちに囲まれて、大人しく暮らすことを選ばなかった。彼は、征服という欲望に駆られ――,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,531,  歴史書によれば、彼はあと一歩で成功していた。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,532,  彼は君に褒美を与えた。だが彼の死後、長い時間を過ごす間に、君は彼のアーツが見せた夢の中で迷子になった。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,538,  ……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,543,  落ち着け。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,550,  彼のアーツが君を苦しめているようだ……長い悪夢が君の記憶をねじ曲げている……だがこれは、彼が故意に君に与えたものではないだろう。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,554,  君は、自分の夢の中で迷子になった。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,559,  ……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,571,  明日には出発できる。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,575,  彼には頭を冷やす時間が必要だ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,576,  あまりに長い時間、悪夢が彼を苦しめていた。彼は夢の中で過去を抱きしめていたようなものだ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,580,  もうその箱は必要ない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,581,  最後の切り札になる予定だったが、すぐにでもサルゴンを去ろうとしている今、私たちにとって何の意味もなさなくなった。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,586,  ……だから君に決定権をやろう。,char_003_kaltsn07_1#2
level_act18d0_07_end.json,WD-7,故郷,act18d0,587,  君はそれをどうする？,char_003_kaltsn07_1#2
level_act18d0_07_end.json,WD-7,故郷,act18d0,593,  そのつもりは欠片もない。たとえ君がこれらの技術を再現し、本来とは違う……形にしたとしても、現在の源石産業の基盤では、まだ脅威になり得ないからな。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,613,  ……簡単なサンプルで推し量れることではない。その核心的原理を理解すれば、町一つを瞬時に更地にできるほどの榴弾を、簡単に作れるようになる。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,614,  もし、イバト首長ないしはムラドパーディシャーがこの技術を手にしたら、一体何が起こると思う？,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,618,  ……実のところ、この源石結晶サンプルは唯一無二なのだ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,619,  それ自体の性質には、源石として何の特殊性もない。しかしその形になった要因は、古の時代を探究した行為にある。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,623,  クルビアはこのような源石サンプルを三つしか発見できなかった。そしてそれらはすべて例外なく……とあるサルカズの遺跡付近から発見された。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,627,  爆散する――がしかし、その規模はごく僅かで、すでに実験に投入された電気エネルギー装置に遠く及ばない。しかしその源石本来の性質から、結晶は別の危険を孕んでいる――鉱石病だ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,634,  ――待て！,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,636,  ダメだ――Mon3tr、彼を守れ！,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,663,  ……言っただろう！　これは源石なんだ！,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,664,  感染するぞ！,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,669,  ……,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,675,  ……私も感染者だ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,682,  急性の感染症状だな。応急処置が必要だ。,char_003_kaltsn07_1#3
level_act18d0_07_end.json,WD-7,故郷,act18d0,687,  私は君が数時間後に源石の塵となって四散することを防ぐだけだ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,688,  君は選択を誤った、エリオット。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,689,  たとえ君がただ自分の運命を粉々にしたかったのだとしても、これは考えうる最悪の方法だ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,698,  ……エリオット・グラバー。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,699,  君はもう感染者だ。君が自分自身で選んだ運命だ。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,705,  もし君が一人だけ生き残るのが嫌だというなら、私は多くの方法を提供できる。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,717,  君も謝罪を口にできたとはな。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,721,  君はもう私をクルビア人として見ていないと思っていたのだが。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,729,  そんなふうに思ったことはない。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,738,  ……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,742,  出発の時間は変更できない。君はすぐに休む必要がある。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,746,  人による。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,750,  君は体系的なアーツ教育を受けていない。そんなことしたら、君の死を早めてしまう。,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,754,  ……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,771,  ……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,782,  エリオット。,
level_act18d0_07_end.json,WD-7,故郷,act18d0,783,  私はウルサスに行く。,
level_act18d0_07_end.json,WD-7,故郷,act18d0,785,  もう一度君に問いたい……私と共に行くか？,
level_act18d0_07_end.json,WD-7,故郷,act18d0,786,  君は、クルビアに帰って自分の人生を続けることができたはずだ。少なくとも、あのような選択をするまでは。,
level_act18d0_07_end.json,WD-7,故郷,act18d0,788,  あるいは、ここに留まるか。,
level_act18d0_07_end.json,WD-7,故郷,act18d0,790,  君の言う通りだ。誰にも他人の運命を握ることなどできはしない。,
level_act18d0_07_end.json,WD-7,故郷,act18d0,791,  イシンが君を助けてくれる。,
level_act18d0_07_end.json,WD-7,故郷,act18d0,794,  私に君の未来を決める権利はない。君はあのように極端な方法で、過去と決別すると証明しようとしていたが――,
level_act18d0_07_end.json,WD-7,故郷,act18d0,795,  ――エリオット。本当は初めから、自分が何を考え、何を求めているか、君はよくわかっていたはずだ。,
level_act18d0_07_end.json,WD-7,故郷,act18d0,797,  戦争を阻止し、サルカズの巫術の遺産によりサルゴンの内乱、そして大規模な源石感染が引き起こされるのを防ぐこと――簡単に言えば、これが私の目的だ。,
level_act18d0_07_end.json,WD-7,故郷,act18d0,804,  ……君はサルゴン貴族と首長との間にある、利益と権力の関係を理解していない。彼らの腐敗と傲慢は彼ら自身の枷となる。,
level_act18d0_07_end.json,WD-7,故郷,act18d0,807,  君はどうしたい？,
level_act18d0_07_end.json,WD-7,故郷,act18d0,809,  ……,
level_act18d0_07_end.json,WD-7,故郷,act18d0,814,  ……,
level_act18d0_07_end.json,WD-7,故郷,act18d0,815,  これが彼の選択だ、イシン。,
level_act18d0_07_end.json,WD-7,故郷,act18d0,849,  ……,char_003_kaltsn07_1
level_act18d0_07_end.json,WD-7,故郷,act18d0,850,  Mon3tr、行こう。,char_003_kaltsn07_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,38,  ヴィクトリアは、最高統治者が不在のまま、十数年にわたって安定を維持してきた。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,43,  三年前、君のお父上もそれを身をもって経験したようだな。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,47,  彼は足に怪我を負った。それは事実だが、原因は表向きのものとは違うな。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,51,  上手く事故だと偽装したものだ。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,55,  現在この荘園に、トムソンの息のかかった者はどれほどいる？,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,59,  ……リチャードは先ほど君のお父上の悪口を散々言っていたが。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,63,  だが彼らは依然としてトムソンの周囲に集まっている。君のお父上は良きリーダーだな。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,68,  私たちの目的は同じだ。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,72,  ……ハイディ。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,73,  自分の目で確かめるんだ。もしも君が外の大地に足を踏み出そうと決心したのなら……もう二度と文明の虚像に惑わされることなく、真実を知りたいというのなら、その目で見定めるんだ。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,74,  慰めの言葉はまったく無用のものだろう、君はきっと乗り越えて大きくなる。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,102,  それは君のお父上の意見ではないな。トムソンはそういった過激な雰囲気に流された発言をするほど愚かではない。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,106,  愚かな貴族が本物の大公爵から招かれることはない。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,107,  君は本当にノーマンディー公爵がヴィンセントに脅しを掛けたり、利益で釣ろうという行動を起こしていないと思うか？,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,108,  辺境に位置し、土地が広大な割に人口が少ないということは、未だ誰もこのドルン郡に手を出そうとせず、いかなる巨大な勢力の影響下にもないことを意味している。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,112,  歌い踊ることしか知らなそうなこの貴族は、力を尽くしてドルン郡の平和を保っている。ここの平和は……触れればすぐにでも崩れ落ちそうな状態ではあるがな。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,113,  彼の考えを推し量れる者がほぼいないのは、ほど良い傲慢さと中立的立場が、彼の真意を他者の目から覆い隠しているからだろう。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,114,  本当に度胸や見識がまるでない伯爵なら、トムソンがこれほどまで信頼を寄せることはない。彼らは徐々に遠ざかっているように見えて、向かう先は同じだ。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,119,  ふむ……ロンディニウムからドルン郡まで、ほぼヴィクトリア全域を横断してきたようだな。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,120,  この手紙が、一体どれほどの者の手を経てきたと思う？,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,124,  労働者、新聞配達員、ポップコーン売りに公園の庭師。だが彼らは手紙の内容を全く知らないし、これが最終的に誰の手に渡るかさえよくわかっていない。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,125,  それでもこの手紙はトムソンの手まで無事に到達し、そして今、彼から私の元へ届けられた。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,126,  つまり何も心配することはない。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,131,  サルカズのトランスポーターが、最後にトムソンに手渡したというこの手紙か……,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,132,  たしかに彼にはトムソンの連絡先を伝えはしたが、当初の計画では彼が私に直接渡すはずだった。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,137,  ……彼の本名は明かせない。だがせめて、トランスポーターとして一生を終えた彼の物語を、私が彼の故郷に持ち帰ろう。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,138,  彼が忘れ去られることはない。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,142,  なぜ突然そんなことを聞く？,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,154,  雪の勢いがまた強くなったみたいだ、中に入ろう。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,165,  このパーティーが終わったら、トムソンを訪ねるとしよう。,
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,169,  君がその必要があると感じるのなら。,
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,171,  ハイディ、君はまだまだ成長する。,
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,173,  そうだな、吹雪の訪れだ。,
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,196,  ……,char_003_kaltsn08_1#3
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,197,  …………,char_003_kaltsn08_1#3
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,198,  ……黒い雪。,char_003_kaltsn08_1#3
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,202,  ハイディ、仲間全員に伝えてくれ。ほかの者たちに気付かれないようにパーティー会場を掌握しろ。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,203,  私に一時間くれ。誰にも……庭園に近づけさせるな。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,207,  敵だ。,char_003_kaltsn08_1#3
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,214,  ――ハイディ、私が戻らなかった場合、君がトムソンと共に真相を隠せ。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,215,  そしてこの件に決して深入りするな。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,219,  これは警告であり、命令でもある。,char_003_kaltsn08_1#3
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,224,  気をつけて。,char_003_kaltsn08_1#2
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,235,  ……,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,236,  サーミとウルサス以北、サルゴン以南、その他、人がまだ足を踏み入れていない土地……,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,237,  悪魔、精霊、それらがありふれた生物なのかどうかはわからない。だがそれらの歴史は、今日のどの国々よりも古い。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,238,  人は長きにわたってそうしたものに対抗してきた。これは確かに留意すべき数々の命題のうちの一つだ――,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,239,  ――今もなお。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,240,  人は、すでに自身の国土を治めることが可能となった。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,241,  古代のサルゴン王と強大なケシクは同盟を結んだ。悪夢のハガンは人類文明がいまだ探索したことのない土地の征服を決心した。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,242,  それは偉大な出来事であった。サルゴン文明が根を下ろす国土にあえて足を踏み入れようとする人外の脅威は完全になくなった。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,243,  サーミは無数の犠牲を伴った巫術実験の末、雪祭司を生み出した。それは何代にもわたって継承されているが、巫女たちは外界の敵に立ち向かう中でことごとく自我を失った。,char_003_kaltsn08_1
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,245,  そしてウルサス――お前たちは、強大な少数精鋭を用いることで、それらを引き裂いた。あるいは重装を身にまとうウェンディゴ、あるいは高位の戦争術師によって。,char_003_kaltsn08_1#3
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,246,  帝国の野心は確かにとどまるところを知らなかったようだ。お前たちは、それらを打ち破っただけではない……,char_003_kaltsn08_1#3
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,247,  ……人外のものが残した力の破片を利用したのだ。,char_003_kaltsn08_1#3
level_act18d0_08_beg.json,WD-8,大雪来たれり,act18d0,254,  ……姿を現わすがいい。,char_003_kaltsn08_1
