file,story_code,story_name,event_id,dialogue_id,content,figure_art
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,451,......暂时没办法借助PRTS来接入了。,
level_st_15-03.json,15-21,大地与一隅的归宿,main_15,452,嗯，也许——,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,68,严格来说，我并没有救下你。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,72,你的死亡的确已经发生，物质向信息转译的过程我并未干预。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,73,但物质的消亡并不意味着真正的死亡，信息不会被轻易泯灭。源石记录了你的信息。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,77,那同样只是一段无限重复的数据流而已。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,78,我特意留下了一些历史碎片来观察我们过去的生活。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,82,梦是笼统且主观的描述，在你触及语言的本质之前，不要因此陷入虚无的自我怀疑。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,83,你可以理解为这里是来自过去的一个瞬间，被我以信息的方式记录。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,84,......但这段时光终究只是一幅静滞的画面，它永远不会拥有未来。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,88,你死亡的那一刹那，我看见了你。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,89,有人惊扰了我，这是基于概率而发生的巧合。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,93,不，希尔达，你和你的同类很特殊。,avg_npc_1718_1#8$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,94,你们被源石塑造成了如今的模样，与源石产生了如此奇妙的交互。,avg_npc_1718_1#8$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,95,你们的历史，你们的文明，都是因源石而存在。,avg_npc_1718_1#8$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,99,是的，这是一个错误，你们的存在是计划之外的状况。,avg_npc_1718_1#8$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,104,不，你误解了我的意思。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,105,你们的文明因概率而诞生，就像你会出现在这里一样，都是时间中客观的存在。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,106,因概率而诞生，也因概率而消亡，这是这个宇宙中最普遍的规律。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,184,希尔达，你令我感到好奇。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,185,我在这里可以观察到你所在的世界的一切，你是这个文明中第二个与我交流的生命。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,186,我想问你......你依然爱着那片大地，对吗？,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,188,哪怕它带给你们的痛苦也真实存在且挥之不去？,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,190,你所在意的，也是如此吗？,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,192,只是对生命和意志的赞叹。死亡没有压倒你。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,193,你为了求索一个关于未来的答案而寻找我，而我们现在已经站在答案之前——,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,194,那是语言所无法描述的答案。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,207,记得我刚刚提及的绝对存在的终极吗？,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,208,人们本以为那是一道遥远星体燃烧时发出的光。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,223,历史。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,225,虔诚的生灵在他们的最后时刻，依旧在向着宇宙未知的赐福祈祷。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,226,而理性的科学主义者前赴后继地乘坐着飞行器冲入光芒中，他们渴望近距离接触真理。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,228,狂热的唯心主义保守派愤怒地指责外来的敌人未经允许就进入了他们自意识诞生时就拥有的空间。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,229,他们毫无顾忌地将最危险的武器倾泻向绚烂的天空。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,233,你想接近那束光吗？,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,238,他们反抗。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,239,他们祈祷。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,240,他们试图用千万年来人为创造的一切美好说服那束冰冷的光——,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,241,但那束光是如此冷漠，如深空一般冰冷。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,242,光掠过了星球，离开了。一切都安静了下来。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,249,在那些碎片之上，也曾烙印着一个辉煌文明的印记。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,250,没有人能在祂来临之前做好准备。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,251,就连这个文明中最聪明、知识最渊博的智者也渴望在毁灭来临之前得到一点预兆和警示。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,252,但很遗憾......,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,255,不，这只是我们捕获到的万千片段中的一个。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,256,我所亲身经历的，远非这远远的一瞥可比。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,257,你所渴求的答案并未完全结束，你看，废墟中就快出现声音了。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,263,彗星。有时它们会带来生命的种子。有时它们也仅仅只是填补那破碎的死寂行星。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,265,任何地方。甚至恰好就来自另一个经历了毁灭的行星，或许还刻印着那失落文明的痕迹。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,268,来自他处的探索者，求知者，殖民者，抑或是纯粹的掠夺者。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,269,他们同样会加速文明演化的进程。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,271,你的贪婪压过了你的恐惧。,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,272,知识是不可逆转的，希尔达。当你窥探到了片面的真理后，你是否还能安然地回到无知的黑暗中去呢？,
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,292,尽管这里只是永恒静止的时间碎片？,avg_npc_1718_1#2$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,296,你们和我们很像。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,297,你可以自由地行走在这里和罗德岛上的任何地方，去理解你想要的答案。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,298,至于以后，留在这里，或是回到你牵挂的泰拉......,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,299,我会尊重你的选择。我们很快会再见面的。,avg_npc_1718_1#1$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,303,有人在等我。,avg_npc_1718_1#8$1
level_main_15-11_beg.json,15-12,目击众神死亡的荒原,main_15,304,......已经等了太久太久。,avg_npc_1718_1#8$1
level_main_15-18_end.json,15-20,得以重回,main_15,164,Dr.{@nickname}本能地信任你，哪怕记忆都不再完整——,
level_main_15-18_end.json,15-20,得以重回,main_15,165,也依旧视你为希望。,
level_main_15-18_end.json,15-20,得以重回,main_15,170,Dr.{@nickname}无路可退。,
level_main_15-18_end.json,15-20,得以重回,main_15,171,我们终将会走上一致的道路，这并非由我们的主观情感所决定。,
level_main_15-18_end.json,15-20,得以重回,main_15,172,你我没有冲突的必要，阿米娅，我能实现你们所愿。,
level_main_15-18_end.json,15-20,得以重回,main_15,178,你一直都相信我。,
level_main_15-18_end.json,15-20,得以重回,main_15,180,你也曾向我许下过同样的承诺，我们可以一起找到那个终极问题的答案。,
level_main_15-18_end.json,15-20,得以重回,main_15,181,时间已经不多了，Dr.{@nickname}。,
level_main_15-18_end.json,15-20,得以重回,main_15,185,至少没有必要向你撒谎。,
level_main_15-18_end.json,15-20,得以重回,main_15,186,你们自认为践行的人道主义，只是在泰拉被击溃之前延长所谓泰拉人的痛苦。,
level_main_15-18_end.json,15-20,得以重回,main_15,187,如果你心中仍有许多疑惑，我都可以为你一一解答。,
level_main_15-18_end.json,15-20,得以重回,main_15,194,你想杀死我？,
level_main_15-18_end.json,15-20,得以重回,main_15,195,你也这样想吗......Dr.{@nickname}？,
level_main_15-18_end.json,15-20,得以重回,main_15,206,你们已经错过了机会。,
level_main_15-18_end.json,15-20,得以重回,main_15,207,Dr.{@nickname}，留下吧——,
level_main_15-07_beg.json,15-8,破碎回响,main_15,14,（未知语言）我并不认为仅靠我自己就能创造出一门足以阐述终极答案的语言。,
level_main_15-07_beg.json,15-8,破碎回响,main_15,15,（未知语言）至少，同胞们共享的各领域最顶尖的研究成果已经给我搭建了继续深入的平台。,
level_main_15-07_beg.json,15-8,破碎回响,main_15,17,（未知语言）嗯，反正又不是第一次了。,
level_main_15-07_beg.json,15-8,破碎回响,main_15,18,（未知语言）在安静等待黑暗吞噬我们的这段日子里，我们似乎也没有更好的办法了不是吗？,
level_main_15-07_beg.json,15-8,破碎回响,main_15,19,（未知语言）况且，我确定你不会拒绝我，{@nickname}。,
level_main_15-15_end_variation01.json,15-17,“她”,main_15,14,你看上去有些低落，{@nickname}。,avg_npc_1718_1#2$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,15,是什么原因呢？愿意与我分享吗？,avg_npc_1718_1#2$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,21,不过我们已经做好准备了，对吗？,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,22,我们已经种下了希望的种子，接下来，只需要静待它长出答案即可。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,23,不要担心，就当作是一次寻常的休眠吧。除了时间要稍微漫长一点，和以往的时间旅行并无本质不同。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,25,何况这一次，我会在你身边的。,avg_npc_1718_1#8$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,26,我希望在跨越了寂静的永夜后，再次睁开眼时，还能第一时间看到你。,avg_npc_1718_1#8$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,31,......,avg_npc_1718_1#8$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,38,{@nickname}，我从来没有忘记我们的辩题。我们之间也不应存在任何保留。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,39,看，当我们谈及属于我们的未来时，这就是我心中所想。我们应该是怀着同样的期待的。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,40,嵌于我们思维中的同样的灰质销钉，也是将我们连接在一起的纽带。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,41,你我的思维因此得以紧密相连，直到我们的意识随整个宇宙共同寂灭。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,43,我们的思想交互碰撞，争论不休，却正因如此，我们才最能理解彼此的本性。,avg_npc_1718_1#9$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,44,我很确信，对未来怀有期冀是我们的秉性，我们是彼此在这片虚无的星海中的锚点。,avg_npc_1718_1#9$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,49,既然如此，我们就继续等待吧。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,50,你现在还不愿意进入休眠，没有关系，我们还有一些时间。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,51,我们可以一起阅览DWDB中保存的典籍，宇宙间也还有不少可供我们解读的死去的行星留下的诗句。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,55,{@nickname}，我会等待，等到你自己做出与我站在一起的选择。,avg_npc_1718_1#8$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,59,放轻松一点，{@nickname}，最近的观测工作让你过于疲惫了。,avg_npc_1718_1#8$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,60,闭上眼休息一会吧，我来帮你播放一段遥远的恒星用引力弹奏的和弦，你会有一个好梦的。,avg_npc_1718_1#8$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,91,......,avg_npc_1718_1#2$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,109,你很让我惊喜，AMa-10。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,110,你以切断自己双生循环的系统为代价来脱离我的控制，哪怕这样会使你的生命变得脆弱不堪。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,111,不过，你真的打算用这样的方式杀了我吗？,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,136,你所说的两个人，我的确在源石内部见过他们。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,137,他们的努力的确出人意料，是令人惊喜的挣扎。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,139,所以呢？你又如何确信，在这里杀了我不是徒劳之举？,avg_npc_1718_1#10$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,143,......,avg_npc_1718_1#2$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,144,......你怎么能做到？,avg_npc_1718_1#2$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,150,......？,avg_npc_1718_1#3$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,154,你为了反抗我，竟然会做到这一步——,avg_npc_1718_1#7$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,197,......！,avg_npc_1718_1#7$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,332,有力的反抗，AMa-10，你的计划奏效了。,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,333,诚如你所说，现在你们的确有杀死我的机会......,avg_npc_1718_1#1$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,335,可是，只是一个用源石塑造出的替身，就会让你如此慌张吗？,avg_npc_1718_1#10$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,339,AMa-10，我无意与你辩论你信奉的价值。,avg_npc_1718_1#10$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,340,你一直以来所坚持的事，它们太渺小，我甚至无法找到一种可信的逻辑架构来评价它们的意义。,avg_npc_1718_1#10$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,341,可是实验中的确会出现这样的情况，一些细小的误差，最终造成了巨大的妨碍。我不得不接受这样的结果。,avg_npc_1718_1#10$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,342,我很遗憾，要将你当作这个误差来抹除。,avg_npc_1718_1#10$1
level_main_15-15_end_variation01.json,15-17,“她”,main_15,383,可惜。,avg_npc_1718_1#8$1
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,20,AMa-10也曾是我得意的创造。,avg_npc_1718_1#2$1
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,21,这并非我期待的结果。,avg_npc_1718_1#2$1
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,27,它已经有了自己的代号，我并不认同再次命名的意义。,avg_npc_1718_1#3$1
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,67,你想要救它？,avg_npc_1718_1#1$1
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,73,我也想修好它，和你一样。,avg_npc_1718_1#8$1
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,74,AMa-10不仅承载了我们共同的期待，它还保存了一段对我而言极为关键的记录。,avg_npc_1718_1#8$1
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,81,Dr.{@nickname}，你......为什么在害怕我？,avg_npc_1718_1#6$1
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,241,这是......？,
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,253,你并不明白自己在摆弄什么样的力量。,
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,273,我的确过早地醒来了，源石同化这颗星球的速度并未达到我的预期。,
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,274,加之那两个泰拉人的莽撞行为，我没法如预期那样运用源石......,
level_main_15-16_beg.json,15-18,从未怀疑，从未远离,main_15,275,但这不代表你们如此草率地使用我们研发的技术就能改变既定的事实。,
level_main_15-15_end.json,15-17,“她”,main_15,16,......,avg_npc_1718_1#2$1
level_main_15-15_end.json,15-17,“她”,main_15,34,你很让我惊喜，AMa-10。,avg_npc_1718_1#1$1
level_main_15-15_end.json,15-17,“她”,main_15,35,你以切断自己双生循环的系统为代价来脱离我的控制，哪怕这样会使你的生命变得脆弱不堪。,avg_npc_1718_1#1$1
level_main_15-15_end.json,15-17,“她”,main_15,36,不过，你真的打算用这样的方式杀了我吗？,avg_npc_1718_1#1$1
level_main_15-15_end.json,15-17,“她”,main_15,61,你所说的两个人，我的确在源石内部见过他们。,avg_npc_1718_1#1$1
level_main_15-15_end.json,15-17,“她”,main_15,62,他们的努力的确出人意料，是令人惊喜的挣扎。,avg_npc_1718_1#1$1
level_main_15-15_end.json,15-17,“她”,main_15,64,所以呢？你又如何确信，在这里杀了我不是徒劳之举？,avg_npc_1718_1#10$1
level_main_15-15_end.json,15-17,“她”,main_15,68,......,avg_npc_1718_1#2$1
level_main_15-15_end.json,15-17,“她”,main_15,69,......你怎么能做到？,avg_npc_1718_1#2$1
level_main_15-15_end.json,15-17,“她”,main_15,75,......？,avg_npc_1718_1#3$1
level_main_15-15_end.json,15-17,“她”,main_15,79,你为了反抗我，竟然会做到这一步——,avg_npc_1718_1#7$1
level_main_15-15_end.json,15-17,“她”,main_15,122,......！,avg_npc_1718_1#7$1
level_main_15-15_end.json,15-17,“她”,main_15,257,有力的反抗，AMa-10，你的计划奏效了。,avg_npc_1718_1#1$1
level_main_15-15_end.json,15-17,“她”,main_15,258,诚如你所说，现在你们的确有杀死我的机会......,avg_npc_1718_1#1$1
level_main_15-15_end.json,15-17,“她”,main_15,260,可是，只是一个用源石塑造出的替身，就会让你如此慌张吗？,avg_npc_1718_1#10$1
level_main_15-15_end.json,15-17,“她”,main_15,264,AMa-10，我无意与你辩论你信奉的价值。,avg_npc_1718_1#10$1
level_main_15-15_end.json,15-17,“她”,main_15,265,你一直以来所坚持的事，它们太渺小，我甚至无法找到一种可信的逻辑架构来评价它们的意义。,avg_npc_1718_1#10$1
level_main_15-15_end.json,15-17,“她”,main_15,266,可是实验中的确会出现这样的情况，一些细小的误差，最终造成了巨大的妨碍。我不得不接受这样的结果。,avg_npc_1718_1#10$1
level_main_15-15_end.json,15-17,“她”,main_15,267,我很遗憾，要将你当作这个误差来抹除。,avg_npc_1718_1#10$1
level_main_15-15_end.json,15-17,“她”,main_15,308,可惜。,avg_npc_1718_1#8$1
